lengths,depth,concrete_strength,steel_strength,width,reinforcement_ratio,area,volume,mass,weight,load,max_moment_due_to_selfweight,shear_load_due_to_selfweight,area_concrete,area_steel,x/d,ultimate_bending_moment_concrete,ultimate_bending_moment_steel,Warehouse,IDs
3.9,0.4,16729999.4,296989273.4,0.5,0.7,0.2,0.7,1773.1,17393.8,38481.6,18811.2,19240.8,0.2,0.0013,0.3,136909.8,28230114.8,Warehouse_3,ID_37438
3.4,0.4,16730000.5,527253951.5,0.4,0.1,0.1,0.4,1056.7,10366.1,28994.2,12412.8,14497.1,0.1,0.0002,0.1,84026.9,7375667.5,Warehouse_1,ID_37454
4.4,0.4,16729999.3,332753779.1,0.3,1.9,0.1,0.6,1391.9,13654.1,33433.0,18245.6,16716.5,0.1,0.0024,0.8,99325.1,40199497.5,Warehouse_8,ID_37458
3.3,0.3,16729999.4,431884423.6,0.3,2.8,0.1,0.3,861.1,8447.5,26404.1,10824.0,13202.0,0.1,0.0029,1.7,55834.9,13853799.7,Warehouse_3,ID_37476
4.1,0.4,16730000.1,320857080.8,0.5,2.6,0.2,0.8,2154.1,21132.2,43528.5,22238.8,21764.2,0.2,0.0054,1.1,177015.1,67158243.7,Warehouse_7,ID_37478
4.0,0.4,16730000.4,385220301.3,0.3,0.9,0.1,0.4,1049.0,10291.1,28893.0,14323.9,14446.5,0.1,0.001,0.5,87280.3,25124269.9,Warehouse_2,ID_37481
3.8,0.4,16730000.0,369919624.2,0.5,1.1,0.2,0.8,1907.7,18714.7,40264.9,19363.8,20132.4,0.2,0.0022,0.5,162842.6,52217254.3,Warehouse_7,ID_37485
4.4,0.4,16730000.9,300125822.4,0.4,2.0,0.2,0.9,2139.0,20983.5,43327.7,23786.3,21663.8,0.2,0.0039,0.8,165048.5,60954487.1,Warehouse_4,ID_37488
5.2,0.4,16729999.3,483336908.4,0.5,1.6,0.2,1.1,2706.9,26554.8,50848.9,32764.1,25424.5,0.2,0.0034,1.0,177066.8,68808725.6,Warehouse_8,ID_37499
3.7,0.4,16729999.9,505751834.7,0.3,0.6,0.1,0.4,941.7,9238.0,27471.3,12781.0,13735.6,0.1,0.0006,0.4,76154.6,21471953.6,Warehouse_3,ID_37506
3.9,0.4,16729998.7,326158975.9,0.3,0.2,0.1,0.5,1269.1,12449.6,31806.9,15545.4,15903.5,0.1,0.0003,0.1,107630.8,7807961.7,Warehouse_8,ID_37511
3.2,0.4,16729998.6,376170604.9,0.3,1.9,0.1,0.3,829.0,8132.8,25979.3,10460.6,12989.7,0.1,0.0019,1.0,65530.6,32200840.6,Warehouse_1,ID_37525
4.6,0.5,16730000.8,424245467.7,0.5,2.3,0.2,1.1,2762.9,27103.6,51589.9,29667.1,25795.0,0.2,0.0055,1.3,233331.5,72639882.1,Warehouse_6,ID_37556
4.1,0.4,16730001.2,446973577.1,0.4,0.9,0.2,0.7,1680.4,16484.5,37254.1,19071.7,18627.1,0.2,0.0016,0.6,130243.5,43701826.0,Warehouse_8,ID_37564
4.4,0.4,16729999.4,283832914.7,0.4,0.1,0.2,0.7,1721.9,16891.9,37804.1,20821.3,18902.0,0.2,0.0002,0.1,118313.5,5622894.4,Warehouse_5,ID_37567
3.9,0.4,16729999.8,300173104.9,0.4,2.7,0.2,0.6,1505.2,14765.9,34933.9,17060.2,17467.0,0.1,0.0041,1.1,102417.1,47297542.6,Warehouse_2,ID_37568
4.5,0.4,16730001.2,444993150.9,0.4,1.0,0.1,0.7,1617.3,15865.7,36418.6,20346.8,18209.3,0.1,0.0015,0.6,113622.3,40740552.9,Warehouse_6,ID_37599
4.7,0.4,16730000.0,456691045.7,0.4,2.3,0.2,0.8,2022.9,19844.3,41789.9,24382.3,20894.9,0.2,0.004,1.4,151696.9,47728919.9,Warehouse_1,ID_37603
3.5,0.4,16729999.9,445568344.4,0.4,1.8,0.2,0.6,1384.4,13580.9,33334.2,14578.6,16667.1,0.2,0.0029,1.1,106166.4,49356826.1,Warehouse_3,ID_37610
3.4,0.3,16730000.0,492256475.0,0.4,0.5,0.1,0.5,1106.5,10854.8,29653.9,12427.7,14827.0,0.1,0.0007,0.4,79974.1,25450397.1,Warehouse_5,ID_37612
4.9,0.4,16730000.2,496293854.0,0.5,2.3,0.2,1.0,2579.6,25306.1,49163.3,29971.5,24581.6,0.2,0.0047,1.5,183427.9,52723568.5,Warehouse_7,ID_37615
4.0,0.4,16729999.2,532435601.5,0.3,2.4,0.1,0.4,1104.3,10833.0,29624.5,14802.3,14812.3,0.1,0.0026,1.7,86469.5,17876218.5,Warehouse_3,ID_37621
4.7,0.4,16730000.7,448126627.9,0.4,0.9,0.2,0.8,1907.5,18712.4,40261.7,23408.9,20130.9,0.2,0.0016,0.6,129661.4,43669476.7,Warehouse_3,ID_37650
4.1,0.4,16730000.2,270767656.0,0.3,3.2,0.1,0.5,1275.2,12509.9,31888.4,16147.1,15944.2,0.1,0.004,1.2,94018.2,38050281.4,Warehouse_2,ID_37651
3.8,0.4,16730000.1,322527272.1,0.3,0.8,0.1,0.5,1157.6,11355.7,30330.2,14519.2,15165.1,0.1,0.0009,0.3,98397.7,22110445.8,Warehouse_2,ID_37659
3.9,0.4,16730000.7,285263892.8,0.4,3.8,0.1,0.6,1533.7,15045.5,35311.4,17355.0,17655.7,0.1,0.0057,1.5,118145.7,38534033.5,Warehouse_1,ID_37660
4.7,0.3,16729998.7,453013924.7,0.3,2.2,0.1,0.5,1239.7,12161.5,31418.1,18436.4,15709.0,0.1,0.0023,1.4,59549.9,26283581.2,Warehouse_8,ID_37666
4.1,0.4,16729999.8,375135051.7,0.3,1.8,0.1,0.5,1314.8,12898.1,32412.4,16483.2,16206.2,0.1,0.0023,0.9,104780.9,41653979.6,Warehouse_6,ID_37685
4.4,0.4,16729999.7,347149601.6,0.3,3.6,0.1,0.5,1270.2,12460.4,31821.6,17676.2,15910.8,0.1,0.004,1.7,86623.4,18936872.2,Warehouse_1,ID_37694
5.1,0.4,16729999.1,328681395.9,0.3,3.3,0.1,0.6,1625.8,15949.5,36531.8,23513.5,18265.9,0.1,0.004,1.4,105146.3,32410217.5,Warehouse_3,ID_37716
3.9,0.3,16729998.8,276420035.3,0.3,0.9,0.1,0.4,979.5,9609.2,27972.5,13524.6,13986.2,0.1,0.0009,0.3,52668.9,17916201.2,Warehouse_3,ID_37717
4.8,0.5,16730000.1,377209640.3,0.3,1.7,0.1,0.6,1599.1,15687.5,36178.1,21484.1,18089.1,0.1,0.0023,0.8,132212.6,43879968.2,Warehouse_8,ID_37718
4.3,0.4,16730000.5,310853675.4,0.4,2.2,0.2,0.7,1704.1,16717.0,37567.9,20365.8,18783.9,0.2,0.0034,0.9,122105.7,49973221.6,Warehouse_8,ID_37732
4.1,0.3,16730000.4,332923309.8,0.4,2.7,0.1,0.4,1124.6,11031.8,29893.0,15387.0,14946.5,0.1,0.0028,1.3,50186.2,28994331.3,Warehouse_1,ID_37756
3.9,0.3,16730000.0,275764494.4,0.4,4.0,0.1,0.5,1245.8,12221.6,31499.1,15334.2,15749.6,0.1,0.0049,1.5,71166.1,26609641.8,Warehouse_2,ID_37757
3.8,0.4,16729999.8,356172017.6,0.4,2.0,0.2,0.6,1603.6,15731.5,36237.5,17431.7,18118.8,0.2,0.0033,1.0,125016.4,53331901.3,Warehouse_5,ID_37771
4.8,0.4,16729998.8,315231090.7,0.4,3.8,0.1,0.7,1829.3,17945.0,39225.8,23434.9,19612.9,0.1,0.0056,1.6,111251.7,28723758.9,Warehouse_1,ID_37773
4.0,0.4,16730000.5,319828896.5,0.3,1.8,0.1,0.5,1327.6,13023.8,32582.1,16124.0,16291.1,0.1,0.0025,0.8,107429.1,41504372.7,Warehouse_7,ID_37774
4.1,0.4,16729999.7,355250680.2,0.3,2.5,0.1,0.6,1464.1,14362.4,34389.2,17700.9,17194.6,0.1,0.0035,1.2,122506.1,44865329.4,Warehouse_2,ID_37776
3.7,0.4,16729999.5,421838678.3,0.4,0.9,0.2,0.6,1425.5,13983.9,33878.3,15789.0,16939.1,0.2,0.0013,0.5,119485.9,37117288.9,Warehouse_7,ID_37782
5.2,0.5,16730000.4,302379986.8,0.5,3.4,0.2,1.2,3013.5,29562.9,54909.9,35769.9,27455.0,0.2,0.0076,1.3,204353.3,65266878.3,Warehouse_6,ID_37788
3.7,0.4,16730000.1,408460829.0,0.4,0.4,0.1,0.5,1241.9,12182.8,31446.8,14489.3,15723.4,0.1,0.0006,0.2,97941.5,18957730.8,Warehouse_6,ID_37791
4.0,0.4,16730000.1,243275601.7,0.3,4.0,0.1,0.5,1228.0,12046.4,31262.7,15497.5,15631.3,0.1,0.0047,1.3,83427.2,33698854.4,Warehouse_7,ID_37796
4.0,0.4,16730000.3,328871164.6,0.3,1.2,0.1,0.4,932.4,9147.3,27348.9,13721.2,13674.4,0.1,0.0011,0.5,63169.4,23398482.1,Warehouse_8,ID_37800
4.2,0.4,16729999.9,350992668.1,0.3,1.8,0.1,0.6,1397.8,13712.9,33512.4,17629.0,16756.2,0.1,0.0024,0.8,112299.9,42210311.5,Warehouse_6,ID_37803
3.5,0.4,16730000.3,353853009.2,0.5,1.8,0.2,0.6,1499.9,14714.4,34864.4,15084.5,17432.2,0.2,0.0032,0.9,115006.1,53990532.0,Warehouse_7,ID_37805
3.8,0.4,16730000.7,285027273.7,0.4,3.8,0.1,0.5,1368.8,13427.8,33127.6,15668.5,16563.8,0.1,0.0053,1.5,102655.4,34515965.8,Warehouse_6,ID_37809
4.2,0.4,16730000.8,441125044.2,0.3,0.5,0.1,0.6,1510.7,14819.6,35006.5,18548.5,17503.3,0.1,0.0007,0.3,129194.0,23408036.3,Warehouse_1,ID_37817
3.5,0.4,16730000.9,314014316.2,0.4,1.6,0.1,0.5,1140.9,11192.0,30109.2,13335.0,15054.6,0.1,0.0021,0.7,86938.3,37420072.4,Warehouse_8,ID_37823
3.1,0.3,16730000.4,406544324.7,0.3,0.7,0.1,0.3,801.2,7859.5,25610.4,9779.2,12805.2,0.1,0.0008,0.4,64061.9,22186303.2,Warehouse_1,ID_37824
4.3,0.4,16729999.6,286139080.9,0.5,3.8,0.2,0.9,2461.2,24144.3,47594.8,25599.0,23797.4,0.2,0.0082,1.4,193241.8,59507791.8,Warehouse_3,ID_37827
4.1,0.4,16730000.6,228549166.2,0.3,2.6,0.1,0.5,1332.7,13074.2,32650.2,16859.6,16325.1,0.1,0.0033,0.8,109074.8,39612307.1,Warehouse_3,ID_37838
3.8,0.4,16729999.3,430911646.3,0.5,1.1,0.2,0.7,1775.9,17421.2,38518.7,18128.8,19259.3,0.2,0.0021,0.6,148862.8,53841172.9,Warehouse_3,ID_37849
4.1,0.4,16729999.1,133321351.3,0.3,3.5,0.1,0.5,1175.6,11532.4,30568.8,15642.0,15284.4,0.1,0.0039,0.6,72837.2,30520178.8,Warehouse_4,ID_37868
3.1,0.3,16730000.3,450198953.8,0.4,2.2,0.1,0.4,956.6,9383.9,27668.3,10763.7,13834.1,0.1,0.0027,1.4,68081.6,30530863.5,Warehouse_7,ID_37876
4.2,0.4,16729999.7,306414301.4,0.4,1.9,0.2,0.8,1890.8,18549.1,40041.2,20888.2,20020.6,0.2,0.0034,0.8,140738.0,55361306.7,Warehouse_8,ID_37886
3.8,0.4,16730000.8,348403723.8,0.3,1.9,0.1,0.4,1098.4,10775.5,29547.0,13933.5,14773.5,0.1,0.0022,0.9,81909.8,36759337.4,Warehouse_4,ID_37893
5.7,0.5,16729999.5,223794067.9,0.4,1.2,0.2,1.2,2985.5,29287.7,54538.4,38741.0,27269.2,0.2,0.0025,0.3,242633.0,39953545.0,Warehouse_2,ID_37896
4.1,0.4,16730000.1,298331297.9,0.3,2.2,0.1,0.5,1246.3,12226.0,31505.1,16162.6,15752.6,0.1,0.0026,0.9,88067.7,38010736.7,Warehouse_8,ID_37898
3.9,0.4,16729999.2,383648703.4,0.4,3.7,0.1,0.5,1283.4,12590.4,31997.0,15598.7,15998.5,0.1,0.0047,2.0,80283.6,2750992.6,Warehouse_6,ID_37923
3.6,0.4,16729999.6,296302747.4,0.4,0.6,0.2,0.6,1421.3,13943.3,33823.4,15379.0,16911.7,0.2,0.001,0.3,122581.8,22981005.6,Warehouse_5,ID_37931
4.0,0.4,16730000.2,514676882.1,0.3,1.6,0.1,0.4,948.7,9306.6,27563.9,13615.0,13781.9,0.1,0.0015,1.1,66478.7,30199568.3,Warehouse_7,ID_37942
3.5,0.3,16730000.0,271644173.3,0.5,1.2,0.2,0.6,1365.2,13392.9,33080.4,14299.7,16540.2,0.2,0.0019,0.4,98874.3,34310703.5,Warehouse_4,ID_37948
4.7,0.5,16729999.3,340251830.6,0.3,3.8,0.1,0.7,1807.4,17730.2,38935.8,22967.8,19467.9,0.1,0.0056,1.7,140597.8,24078427.2,Warehouse_8,ID_37952
3.4,0.4,16729999.2,263778294.0,0.4,0.3,0.2,0.5,1317.2,12921.8,32444.4,13824.7,16222.2,0.2,0.0004,0.1,109414.5,9498576.1,Warehouse_2,ID_37978
4.3,0.4,16730000.6,388363912.1,0.3,3.0,0.2,0.7,1726.9,16940.9,37870.2,20563.7,18935.1,0.2,0.0047,1.5,138087.7,35970176.5,Warehouse_4,ID_37996
3.1,0.3,16729998.8,261500644.7,0.3,3.9,0.1,0.3,687.2,6741.2,24100.7,9227.1,12050.3,0.1,0.0034,1.5,45352.1,20314634.8,Warehouse_5,ID_37999
3.9,0.3,16730000.5,316003514.4,0.5,1.4,0.1,0.5,1274.6,12504.0,31880.4,15646.0,15940.2,0.1,0.0018,0.7,61391.1,34129661.1,Warehouse_1,ID_38007
4.8,0.4,16729999.9,372745924.6,0.4,3.2,0.2,0.8,2079.1,20396.2,42534.9,25277.7,21267.4,0.2,0.0055,1.6,150426.8,36142541.6,Warehouse_6,ID_38029
4.0,0.4,16730000.0,176831034.6,0.5,0.5,0.2,0.8,1968.8,19314.3,41074.4,20574.8,20537.2,0.2,0.001,0.1,158288.4,13991546.1,Warehouse_3,ID_38034
3.4,0.3,16729999.3,319280435.8,0.3,3.1,0.1,0.4,919.0,9015.0,27170.2,11510.4,13585.1,0.1,0.0032,1.4,61587.4,28055049.1,Warehouse_8,ID_38039
3.8,0.4,16729999.6,375444270.8,0.4,2.0,0.2,0.6,1605.7,15752.0,36265.2,17357.9,18132.6,0.2,0.0034,1.0,135689.9,54323639.4,Warehouse_6,ID_38056
3.9,0.3,16730000.7,292924372.5,0.3,1.9,0.1,0.4,876.3,8596.1,26604.8,12925.2,13302.4,0.1,0.0017,0.8,47165.3,26061933.9,Warehouse_7,ID_38060
4.3,0.4,16730000.4,248109849.1,0.4,3.4,0.2,0.8,1995.9,19580.1,41433.2,22027.7,20716.6,0.2,0.0062,1.1,148063.8,58122708.6,Warehouse_5,ID_38067
4.5,0.5,16729999.7,279735906.9,0.4,2.2,0.2,0.8,1934.9,18981.7,40625.3,22613.8,20312.6,0.2,0.0038,0.8,163522.4,55281550.1,Warehouse_6,ID_38074
4.2,0.4,16730000.6,439019576.4,0.3,1.7,0.1,0.5,1210.6,11875.6,31032.0,16368.0,15516.0,0.1,0.0019,1.0,83985.7,36861884.2,Warehouse_2,ID_38096
4.1,0.4,16729999.3,440373171.8,0.3,2.8,0.1,0.5,1199.3,11764.7,30882.4,15883.7,15441.2,0.1,0.0032,1.7,80155.7,19857603.5,Warehouse_3,ID_38117
3.4,0.3,16729999.4,371061191.5,0.4,2.6,0.1,0.5,1188.5,11659.7,30740.6,13091.5,15370.3,0.1,0.0036,1.4,76335.4,35923248.6,Warehouse_7,ID_38121
4.1,0.4,16730000.8,489499909.3,0.4,2.7,0.2,0.6,1627.4,15965.1,36552.9,18756.6,18276.5,0.2,0.0042,1.7,132584.6,23290840.6,Warehouse_3,ID_38136
4.4,0.4,16729999.7,485912219.0,0.4,1.0,0.2,0.7,1637.3,16062.3,36684.1,20070.0,18342.0,0.2,0.0015,0.6,129759.8,42808776.5,Warehouse_7,ID_38142
3.8,0.4,16729999.8,532994876.1,0.4,2.5,0.2,0.6,1476.5,14484.5,34554.0,16538.6,17277.0,0.1,0.0037,1.8,115491.0,20342322.2,Warehouse_6,ID_38148
4.1,0.4,16729998.9,248992983.7,0.3,2.4,0.1,0.4,1047.4,10275.2,28871.5,14680.6,14435.8,0.1,0.0024,0.8,78948.3,31586479.3,Warehouse_5,ID_38156
4.5,0.4,16730000.1,334904119.5,0.3,0.4,0.1,0.6,1560.7,15310.6,35669.3,20153.2,17834.6,0.1,0.0006,0.2,124244.4,16749737.1,Warehouse_4,ID_38184
4.7,0.4,16730001.3,240250598.6,0.3,2.5,0.1,0.5,1218.2,11950.6,31133.2,18401.0,15566.6,0.1,0.0025,0.8,70458.2,31166925.2,Warehouse_5,ID_38196
4.0,0.4,16729999.4,340508994.5,0.5,0.6,0.2,0.8,1898.7,18625.8,40144.8,20273.2,20072.4,0.2,0.0012,0.3,161898.5,30299614.4,Warehouse_3,ID_38198
3.4,0.3,16730000.2,351626076.5,0.3,2.3,0.1,0.3,863.7,8473.4,26439.1,11265.4,13219.5,0.1,0.0023,1.1,60805.9,30682592.5,Warehouse_8,ID_38199
3.4,0.4,16729999.2,335374210.3,0.5,2.7,0.2,0.6,1464.3,14364.9,34392.7,14608.4,17196.3,0.2,0.0046,1.2,113587.0,50238159.3,Warehouse_6,ID_38203
3.5,0.4,16729999.9,418896402.0,0.4,0.1,0.2,0.5,1285.2,12607.6,32020.2,14174.9,16010.1,0.2,0.0002,0.1,102868.7,7472226.4,Warehouse_4,ID_38209
3.2,0.4,16729999.3,266630824.8,0.3,3.2,0.1,0.3,832.7,8168.7,26027.8,10540.6,13013.9,0.1,0.0032,1.2,65480.5,30447296.6,Warehouse_6,ID_38249
4.1,0.4,16730000.6,480216584.6,0.3,2.9,0.1,0.4,973.5,9549.6,27892.0,14276.2,13946.0,0.1,0.0027,1.9,62507.2,4138755.0,Warehouse_3,ID_38250
4.1,0.4,16729999.9,390023035.2,0.5,3.5,0.2,0.8,1967.3,19299.1,41053.8,21167.9,20526.9,0.2,0.0065,1.9,127643.2,13288250.9,Warehouse_7,ID_38251
3.4,0.4,16730000.4,216330147.2,0.3,1.2,0.1,0.4,997.0,9780.4,28203.5,12099.9,14101.8,0.1,0.0014,0.4,74748.0,22004586.1,Warehouse_7,ID_38253
5.5,0.5,16730000.1,485309855.7,0.3,0.2,0.1,0.8,1954.7,19175.2,40886.6,28264.7,20443.3,0.1,0.0003,0.1,132027.3,10762220.3,Warehouse_6,ID_38254
4.6,0.4,16729998.9,241581167.3,0.3,3.4,0.1,0.5,1414.8,13879.4,33737.1,19191.9,16868.6,0.1,0.0041,1.1,102846.0,39129686.3,Warehouse_3,ID_38255
4.4,0.4,16729999.8,399326752.5,0.3,0.4,0.1,0.5,1278.7,12544.5,31935.0,17713.8,15967.5,0.1,0.0005,0.2,84697.7,15864952.8,Warehouse_4,ID_38257
4.7,0.3,16729998.3,468119816.3,0.3,1.5,0.1,0.5,1206.5,11835.7,30978.2,18126.7,15489.1,0.1,0.0016,1.0,61147.4,32095096.6,Warehouse_4,ID_38261
4.7,0.5,16730000.4,453428961.7,0.5,0.6,0.2,1.1,2711.6,26601.2,50911.6,29962.8,25455.8,0.2,0.0015,0.4,227947.8,46904834.9,Warehouse_5,ID_38280
4.2,0.4,16730000.0,263291667.0,0.3,0.4,0.1,0.4,1037.4,10176.7,28738.6,15257.2,14369.3,0.1,0.0004,0.1,70480.1,8545469.5,Warehouse_3,ID_38307
4.2,0.4,16730000.8,435361120.0,0.4,1.7,0.2,0.7,1794.6,17604.6,38766.2,20276.9,19383.1,0.2,0.0029,1.0,124464.3,54969800.8,Warehouse_6,ID_38308
3.9,0.4,16729999.8,331874667.1,0.4,2.8,0.2,0.6,1518.3,14894.7,35107.9,17231.3,17553.9,0.1,0.0042,1.2,126282.0,46897766.7,Warehouse_2,ID_38333
3.4,0.4,16730000.9,537461944.4,0.5,2.6,0.2,0.6,1426.7,13995.8,33894.3,14494.9,16947.2,0.2,0.0042,1.9,107861.0,8573683.5,Warehouse_6,ID_38338
4.5,0.4,16729999.7,289960997.6,0.3,2.6,0.1,0.5,1277.8,12534.9,31922.1,17957.1,15961.0,0.1,0.003,1.0,85780.9,35953636.1,Warehouse_1,ID_38339
5.1,0.4,16729999.1,391313848.4,0.3,3.3,0.1,0.6,1448.0,14204.4,34176.0,21823.0,17088.0,0.1,0.0036,1.8,69054.9,12617719.6,Warehouse_1,ID_38345
4.4,0.4,16730000.8,388336750.0,0.3,2.0,0.1,0.5,1375.5,13493.9,33216.8,18331.5,16608.4,0.1,0.0025,1.0,97696.9,40171500.8,Warehouse_4,ID_38380
4.5,0.5,16730000.7,292878114.6,0.3,1.9,0.2,0.7,1823.9,17892.6,39155.1,21946.4,19577.5,0.2,0.0031,0.7,155990.0,50327059.5,Warehouse_3,ID_38392
3.1,0.3,16730000.9,232599887.1,0.4,1.0,0.1,0.4,967.5,9491.4,27813.4,10907.4,13906.7,0.1,0.0013,0.3,66274.7,21473663.2,Warehouse_1,ID_38395
3.3,0.3,16729999.7,299431981.6,0.3,1.5,0.1,0.3,832.9,8171.1,26030.9,10693.0,13015.5,0.1,0.0016,0.6,60061.6,27510887.2,Warehouse_8,ID_38399
4.7,0.5,16730000.2,314124665.5,0.5,2.6,0.2,1.1,2796.6,27435.1,52037.4,30679.3,26018.7,0.2,0.0061,1.1,220009.7,77037642.0,Warehouse_8,ID_38401
3.1,0.4,16729999.4,452270216.9,0.3,1.5,0.1,0.4,943.5,9255.9,27495.5,10651.1,13747.7,0.1,0.0018,0.9,77689.3,38196698.0,Warehouse_3,ID_38405
4.0,0.3,16729999.7,430183343.7,0.4,2.8,0.1,0.5,1178.4,11559.9,30605.8,15267.0,15302.9,0.1,0.0033,1.7,62023.5,16208231.7,Warehouse_8,ID_38406
4.1,0.4,16729998.6,431562050.5,0.4,1.5,0.2,0.7,1661.3,16297.5,37001.6,18922.4,18500.8,0.2,0.0025,0.9,125079.8,51927197.2,Warehouse_3,ID_38415
3.4,0.3,16730000.1,475559503.5,0.4,1.3,0.1,0.4,1107.1,10860.3,29661.5,12713.3,14830.7,0.1,0.0017,0.9,68708.4,39001841.9,Warehouse_7,ID_38420
3.8,0.3,16729998.4,426137002.0,0.4,2.6,0.1,0.5,1321.6,12964.4,32501.9,15279.5,16251.0,0.1,0.0036,1.5,83572.1,30148762.2,Warehouse_2,ID_38427
3.8,0.4,16730000.6,396159628.7,0.3,1.3,0.1,0.5,1137.8,11162.2,30069.0,14280.7,15034.5,0.1,0.0016,0.7,95631.9,35834319.7,Warehouse_4,ID_38442
4.6,0.4,16729999.7,416093569.4,0.3,2.2,0.1,0.6,1453.7,14260.9,34252.2,19870.8,17126.1,0.1,0.0027,1.2,104879.9,38678171.4,Warehouse_8,ID_38446
3.5,0.4,16729999.8,280576382.0,0.3,4.0,0.1,0.5,1185.3,11628.2,30698.1,13323.7,15349.1,0.1,0.0052,1.5,94257.5,30193068.7,Warehouse_3,ID_38449
3.7,0.4,16730001.3,302975437.6,0.4,0.3,0.2,0.6,1371.2,13451.0,33158.9,15470.6,16579.4,0.2,0.0004,0.1,108525.6,10886984.3,Warehouse_5,ID_38451
3.9,0.4,16729999.1,343351652.8,0.4,3.1,0.1,0.6,1438.9,14115.3,34055.7,16558.1,17027.8,0.1,0.0045,1.5,103098.2,36355882.9,Warehouse_3,ID_38462
4.9,0.4,16730000.0,347596025.5,0.3,3.6,0.1,0.7,1830.5,17957.3,39242.3,24218.4,19621.2,0.1,0.0052,1.7,127855.7,26433475.4,Warehouse_1,ID_38468
3.6,0.4,16730000.2,495310671.6,0.4,1.8,0.2,0.6,1387.6,13612.6,33377.0,14992.1,16688.5,0.2,0.0028,1.2,113535.5,47504263.0,Warehouse_7,ID_38476
4.0,0.3,16729999.9,258183802.8,0.3,1.6,0.1,0.4,926.6,9090.3,27271.9,13585.7,13636.0,0.1,0.0015,0.6,58045.2,23644369.8,Warehouse_1,ID_38479
4.9,0.5,16729999.9,352207773.5,0.5,3.9,0.2,1.1,2932.6,28769.2,53838.4,32982.1,26919.2,0.2,0.009,1.8,221488.3,27655439.0,Warehouse_2,ID_38485
5.0,0.4,16729999.3,231090125.3,0.5,1.5,0.2,0.9,2338.6,22941.9,45971.5,28903.5,22985.8,0.2,0.0029,0.5,150397.9,44214442.8,Warehouse_8,ID_38487
4.0,0.4,16729999.5,312295860.5,0.3,2.4,0.1,0.5,1142.5,11208.4,30131.3,15028.8,15065.7,0.1,0.0027,1.0,74211.9,35521836.9,Warehouse_3,ID_38492
3.2,0.4,16730000.1,418346132.2,0.3,0.8,0.1,0.3,695.2,6819.7,24206.6,9587.0,12103.3,0.1,0.0007,0.5,58392.3,19875813.9,Warehouse_2,ID_38493
4.4,0.5,16729999.6,481918319.9,0.3,0.6,0.1,0.6,1423.2,13961.6,33848.1,18576.9,16924.0,0.1,0.0008,0.4,123510.4,28096085.4,Warehouse_7,ID_38494
3.6,0.4,16730001.2,485779442.0,0.3,1.9,0.1,0.4,1009.8,9906.5,28373.7,12883.3,14186.9,0.1,0.0021,1.3,78769.3,32890786.4,Warehouse_4,ID_38504
2.9,0.3,16730000.2,413544393.3,0.3,2.0,0.1,0.3,796.9,7817.8,25554.1,9412.3,12777.0,0.1,0.0022,1.2,64569.3,32340001.2,Warehouse_7,ID_38510
5.2,0.5,16730001.1,282351154.2,0.4,1.6,0.2,1.2,2915.6,28602.3,53613.0,34836.7,26806.5,0.2,0.0036,0.6,238765.1,62611932.1,Warehouse_2,ID_38512
3.5,0.4,16730000.3,482782896.0,0.3,1.3,0.1,0.4,1002.8,9837.4,28280.4,12393.4,14140.2,0.1,0.0016,0.9,80138.4,36258901.4,Warehouse_8,ID_38526
3.4,0.4,16730000.7,473270997.3,0.5,0.3,0.2,0.6,1408.8,13820.0,33657.0,14443.6,16828.5,0.2,0.0004,0.2,113972.9,16209725.6,Warehouse_2,ID_38531
4.2,0.4,16729999.2,380848745.6,0.5,0.7,0.2,0.9,2253.2,22103.8,44840.1,23814.5,22420.1,0.2,0.0014,0.3,188126.7,39619707.5,Warehouse_2,ID_38534
5.2,0.4,16730000.0,188999709.7,0.4,1.0,0.1,0.8,1849.8,18146.9,39498.3,25461.7,19749.1,0.1,0.0015,0.3,111789.9,21794172.8,Warehouse_6,ID_38552
4.5,0.4,16730000.2,451088691.9,0.5,1.9,0.2,0.9,2349.4,23047.2,46113.7,25726.8,23056.9,0.2,0.0039,1.1,186941.7,68328191.6,Warehouse_2,ID_38561
3.9,0.4,16729999.7,274676628.6,0.5,2.0,0.2,0.7,1863.2,18277.8,39675.1,19365.7,19837.5,0.2,0.0037,0.7,139330.7,56454230.2,Warehouse_2,ID_38566
3.6,0.4,16729998.7,347817520.2,0.3,1.6,0.1,0.5,1128.4,11069.2,29943.4,13405.2,14971.7,0.1,0.002,0.7,95226.2,37820991.3,Warehouse_1,ID_38569
4.6,0.4,16729999.9,373608535.8,0.4,2.0,0.2,0.8,1921.5,18849.7,40447.0,23193.9,20223.5,0.2,0.0034,1.0,147245.4,54882160.0,Warehouse_6,ID_38573
5.0,0.4,16730000.5,393791068.7,0.3,3.3,0.1,0.6,1551.3,15217.8,35544.0,22193.3,17772.0,0.1,0.0039,1.7,95893.4,18838831.3,Warehouse_2,ID_38599
3.9,0.4,16729999.3,399814101.2,0.3,3.0,0.1,0.5,1390.6,13641.9,33416.6,16098.8,16708.3,0.1,0.0043,1.6,114185.8,28063181.4,Warehouse_8,ID_38600
4.0,0.4,16730000.7,427369379.4,0.4,0.5,0.2,0.6,1558.4,15287.5,35638.1,17900.0,17819.0,0.2,0.0008,0.3,104874.5,24110226.0,Warehouse_2,ID_38601
